,id,actual_label,predicted_label,result_labels_0,result_scores_0,result_labels_1,result_scores_1,result_labels_2,result_scores_2,word_count
46,f4ac3180-894e-4d8a-a26b-3484f0330233,Debt,Debt,Debt,0.6259986162185669,MSSP,0.10645974427461624,Utilities,0.08422206342220306,295
47,22cecc8f-2c76-4297-b00c-d9ff7a3cbeff,Debt,Credit,Credit,0.3577280044555664,Debt,0.21696655452251434,MSSP,0.13918852806091309,215
48,63f8b860-d86b-4e8b-b4f2-3400f7d9d260,Sex,MSSP,MSSP,0.19881735742092133,Credit,0.19119258224964142,Sex,0.17399583756923676,387
49,a0ec8244-3876-4dec-9c2f-6b50adb523ca,MSSP,Credit,Credit,0.17858466506004333,Sex,0.17749007046222687,MSSP,0.1636665314435959,633
50,791da70a-b74d-40b6-a139-14158bd3c08c,Other,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0,0
51,052cd063-0975-4645-ada3-f9a940710720,Cannabis,Cannabis,Cannabis,0.520256757736206,Credit,0.11576627939939499,MSSP,0.08824791759252548,279
52,c5730b62-c36c-4072-a610-5966de3ba847,Other,Debt,Debt,0.14626988768577576,Credit,0.13499632477760315,MSSP,0.13345317542552948,165
53,70fd6b6c-7c6a-40bd-84a6-d2113518b239,Education,Credit,Credit,0.1487540900707245,Education,0.14262987673282623,Gambling,0.13541486859321594,770
54,e27e026d-4831-4ff9-85ad-c5aefb64efa9,Debt,Debt,Debt,0.22865067422389984,MSSP,0.14580397307872772,Credit,0.13304361701011658,279
55,637ca200-3243-45b7-9246-278c82e041cf,Other,Credit,Credit,0.23811142146587372,MSSP,0.1665143519639969,Debt,0.13507729768753052,445
56,b841907b-79af-4ef0-95bd-cb0c526b4def,Credit,Credit,Credit,0.2669963836669922,Cryptocurrency,0.18382512032985687,MSSP,0.13095952570438385,551
57,7ae5c1dc-a6f0-45bc-a583-64f1c0de2181,MSSP,MSSP,MSSP,0.212979257106781,Utilities,0.1326013207435608,Cryptocurrency,0.11827556788921356,457
58,f01317d8-d822-499e-8ea0-d503a9ea220a,Utilities,Credit,Credit,0.18830452859401703,MSSP,0.16359840333461761,Debt,0.1529528647661209,486
59,efcc9466-27bc-4557-bbff-224bb1e20341,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.5211359858512878,MSSP,0.09217521548271179,Education,0.08037453144788742,286
60,f1c41790-197f-4c39-b449-f80181c7e10f,Credit,Education,Education,0.41589683294296265,MSSP,0.16830305755138397,Credit,0.08026405423879623,157
61,b3118470-d9cf-4e7d-8a0c-1fde492c6e26,Education,Education,Education,0.35824403166770935,Credit,0.1808783859014511,Sex,0.14077968895435333,386
62,7391f905-4374-42b1-bbdf-bf5aa88541d9,Other,Credit,Credit,0.25480037927627563,Education,0.23607929050922394,MSSP,0.142608642578125,94
63,619d62b4-8a4a-4af7-a292-5b4648f947e2,Utilities,MSSP,MSSP,0.19659423828125,Credit,0.18751072883605957,Debt,0.12194806337356567,658
64,53460933-0ac6-47d7-b168-6305dd8b7e38,Utilities,MSSP,MSSP,0.23553743958473206,Credit,0.22664116322994232,Utilities,0.15814386308193207,138
65,3be22788-4bb8-45fc-ab8e-16812a15e76b,Credit,MSSP,MSSP,0.21973347663879395,Credit,0.12667909264564514,Cannabis,0.12013743817806244,354
66,38166617-e906-4911-b706-ba89db658f53,MSSP,MSSP,MSSP,0.22769658267498016,Credit,0.13471460342407227,Utilities,0.10977715998888016,132
67,60720cdd-e730-4db7-9abc-364ff8f32315,Education,Unknown,NaN,0.0,NaN,0.0,NaN,0.0,0
68,5c606cbf-430f-4dec-94c5-34bfd4e5940e,MSSP,MSSP,MSSP,0.21075262129306793,Credit,0.18139702081680298,Debt,0.15253929793834686,326
69,1475fd3b-b8ce-4488-b6ba-e017478c83b3,Cryptocurrency,MSSP,MSSP,0.2038278579711914,Credit,0.12710636854171753,Sex,0.11346647888422012,177
70,03ddd649-d74e-478a-abf8-61c66a87961f,MSSP,Credit,Credit,0.20626285672187805,MSSP,0.15806220471858978,Debt,0.14163115620613098,492
71,42bc87b3-0a00-462c-8e8c-205a6380e537,Gambling,Gambling,Gambling,0.50153648853302,Credit,0.12855497002601624,MSSP,0.12221787869930267,417
72,0294a143-1265-4dc8-b7a1-8ef477464941,Cannabis,Credit,Credit,0.17935195565223694,Sex,0.17208008468151093,MSSP,0.14773862063884735,165
73,42983b14-8f35-4b53-817e-27b1e30ed609,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.6751938462257385,Credit,0.057790812104940414,MSSP,0.057672664523124695,118
74,a07ef17e-fe60-438a-adec-d56e596d469d,Sex,Unknown,NaN,0.0,NaN,0.0,NaN,0.0,0
75,499c987b-b567-4b09-a154-8e177ad3e869,Sex,Credit,Credit,0.2375653088092804,Sex,0.15238571166992188,MSSP,0.11625279486179352,122
76,602ff987-57af-4da4-b53b-e894c8d82539,Gambling,Unknown,NaN,0.0,NaN,0.0,NaN,0.0,0
77,5cf447d0-094b-49aa-918d-550c70051a89,Cannabis,Cannabis,Cannabis,0.2850153148174286,Credit,0.11642932891845703,Education,0.10734496265649796,416
78,2e0a7bb5-43af-4359-949c-ccc2ba01f61a,Gambling,MSSP,MSSP,0.25225651264190674,Gambling,0.15674996376037598,Credit,0.11261970549821854,488
79,0aac52df-ef26-4062-85e7-ecb4424b35b1,Other,Sex,Sex,0.18121591210365295,MSSP,0.15413230657577515,Cryptocurrency,0.13635221123695374,744
80,8bdb3b5a-9623-4490-aa0c-05c2c827ef43,Other,Cryptocurrency,Cryptocurrency,0.15715768933296204,Credit,0.13848645985126495,Cannabis,0.10508774220943451,738
81,2643d6ad-5704-44b6-a5b1-798713ad18de,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.5749755501747131,Cannabis,0.12547168135643005,MSSP,0.08766918629407883,145
82,5c462313-72c8-45a4-95d3-6b6672e73fd8,MSSP,Education,Education,0.19364996254444122,Credit,0.1686101108789444,MSSP,0.14952503144741058,544
83,e6ab36f4-deab-461c-840e-21c2bc72ae9b,Education,Credit,Credit,0.2510525584220886,Education,0.17849403619766235,MSSP,0.1485329121351242,415
84,593e8348-0590-4680-bf70-b70cb71ebc98,Education,Education,Education,0.27445757389068604,Credit,0.17919610440731049,MSSP,0.1617680788040161,326
85,6a7c0dae-224e-493d-aa9c-1f692854f33d,MSSP,MSSP,MSSP,0.23791050910949707,Credit,0.1718422919511795,Utilities,0.11213628202676773,637
86,ddd476dd-bcbf-4857-a84e-8c64b64db55f,Cannabis,Credit,Credit,0.16835974156856537,Cannabis,0.1450120061635971,Debt,0.1347501128911972,595
87,c17069ed-a604-46a7-9bdb-d0471d7f8e4c,Cannabis,Cannabis,Cannabis,0.4696304202079773,Credit,0.18003909289836884,MSSP,0.09343880414962769,304
88,1ec90e2d-0a5a-495e-8218-05e3872310e1,Other,Utilities,Utilities,0.4150165319442749,Credit,0.16260501742362976,MSSP,0.13423268496990204,176
89,afc49828-ddd6-4e6e-ad4d-be929348b042,Sex,Credit,Credit,0.20997555553913116,Sex,0.20392626523971558,MSSP,0.12556813657283783,399
90,462aad0b-977c-420a-b018-14ab167bfa31,MSSP,MSSP,MSSP,0.22985921800136566,Credit,0.1702880561351776,Debt,0.11268442869186401,641
91,859d2fa7-5a9c-4b7c-881d-fd96ef22bb81,MSSP,MSSP,MSSP,0.22840774059295654,Credit,0.16934841871261597,Utilities,0.10364539921283722,518
92,e6eca7c2-8c43-4754-86b1-64366859e22d,Other,MSSP,MSSP,0.25166797637939453,Credit,0.14298726618289948,Utilities,0.11376510560512543,338
93,da38fbf9-be5d-4bc4-acbb-cd8729a86885,Utilities,Sex,Sex,0.2559640109539032,Credit,0.21588313579559326,MSSP,0.171300008893013,373
94,61b81644-3cb4-496c-bb10-8ff4b134402b,Cannabis,Cannabis,Cannabis,0.36492806673049927,Education,0.3017076849937439,MSSP,0.103729248046875,396
95,8173e9b0-4cee-4ba3-864e-901c643abaca,Other,Cryptocurrency,Cryptocurrency,0.31609803438186646,Credit,0.200180321931839,Gambling,0.17985402047634125,729
96,644de2ce-2b4b-4354-b7fa-c60be3e1dd36,Sex,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0,0
97,ad587506-c925-4347-a3f4-a28f28770a00,Other,Credit,Credit,0.22891904413700104,MSSP,0.183677077293396,Debt,0.13564381003379822,203
98,abd8a424-e332-45da-b3c4-f4c441c485a8,Other,MSSP,MSSP,0.17546628415584564,Sex,0.13529153168201447,Debt,0.12487877160310745,546
99,21d70fcd-cba5-436e-b2f7-a34086495020,Other,Unknown,NaN,0.0,NaN,0.0,NaN,0.0,0
100,ab005f86-fd0e-4295-921a-124d389acffd,Other,Credit,Credit,0.2356966733932495,MSSP,0.15073390305042267,Utilities,0.12857332825660706,314
101,1be35d84-5ae0-49a0-8115-c9cfa1d8df23,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.9517476558685303,MSSP,0.017992127686738968,Education,0.007100339513272047,19
102,4583e261-dcce-4f09-b6aa-a5d2bf43f83e,Debt,MSSP,MSSP,0.2598312497138977,Credit,0.17292915284633636,Debt,0.11953581869602203,323
103,7216fb14-8a83-4566-885e-7be4f49dbf18,Debt,Cryptocurrency,Cryptocurrency,0.2267756164073944,Credit,0.2099090963602066,Gambling,0.14642591774463654,882
104,e95d9b63-0481-4f8a-9497-62f89b24b211,Other,Credit,Credit,0.2886061370372772,MSSP,0.19935527443885803,Debt,0.10931278765201569,202
105,ff779bf5-35de-437f-81ae-2116748d2405,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.5734875202178955,Credit,0.08799952268600464,MSSP,0.0790511965751648,161
106,8e089a29-9326-41ed-b86b-fa421ef6f9c6,Cannabis,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0,0
107,ea579b6a-c33e-4e18-bfff-bffa1171dca6,Cannabis,Cannabis,Cannabis,0.6036943197250366,Education,0.21890904009342194,Credit,0.08835484832525253,127
108,b6df6883-5ce0-4e9c-a6a1-895b76067148,Utilities,MSSP,MSSP,0.22455839812755585,Credit,0.21751663088798523,Debt,0.12154072523117065,201
109,65e630bb-e566-4ddb-9abb-91ebce515dd5,MSSP,MSSP,MSSP,0.22763650119304657,Credit,0.16286036372184753,Sex,0.13377974927425385,627
110,191bb122-d1fb-4b1b-909e-06148b064f1b,Utilities,Utilities,Utilities,0.21830084919929504,Sex,0.1893192082643509,Education,0.14939093589782715,670
111,70177566-6455-4845-bde7-ffed17ae7f0c,Gambling,Credit,Credit,0.30279698967933655,MSSP,0.15410365164279938,Debt,0.10696769505739212,171
112,8cf6f34a-e23b-4334-9571-d76c46bb9e87,Other,Credit,Credit,0.22716769576072693,MSSP,0.15141969919204712,Education,0.12865236401557922,131
113,5dcd53ef-0f0b-4a74-9769-08d9e76466af,Other,Credit,Credit,0.18877142667770386,Sex,0.14931006729602814,MSSP,0.11061931401491165,372
114,f5467283-24d2-44ff-bcbb-d253a2c13cea,Sex,Sex,Sex,0.25879690051078796,Credit,0.16513222455978394,MSSP,0.13896740972995758,120
115,6a2cdf16-fae6-4b8b-9a2f-f120492dac78,Gambling,MSSP,MSSP,0.24069973826408386,Gambling,0.1681942492723465,Sex,0.10872828960418701,383
116,7b52fb70-c0ca-445d-b656-a21954205079,Other,Education,Education,0.34958043694496155,Credit,0.13784196972846985,MSSP,0.12703067064285278,132
117,be9b0450-7a18-4ac9-b29b-08337d33003a,MSSP,Gambling,Gambling,0.21019044518470764,MSSP,0.16440673172473907,Credit,0.15548501908779144,755
118,db16e491-b2ef-4be6-a30b-7dafaa53f85f,Other,MSSP,MSSP,0.21692615747451782,Credit,0.1921379417181015,Utilities,0.15309540927410126,449
119,0f2fce7e-6d6e-46c1-94c4-84291c3c8f50,MSSP,Credit,Credit,0.19517263770103455,MSSP,0.15625999867916107,Debt,0.12458479404449463,152
120,ffac7cbf-853b-4345-8a44-232c99fce2e4,Utilities,Credit,Credit,0.29637011885643005,Sex,0.17800185084342957,Utilities,0.1691090315580368,729
121,1baf3b9a-5a01-4d4f-be63-3d58f281bac9,Other,MSSP,MSSP,0.23906582593917847,Credit,0.15564632415771484,Utilities,0.11382005363702774,291
122,60369488-ac2b-4b8b-b96a-bab08f9f7393,MSSP,MSSP,MSSP,0.21072618663311005,Credit,0.16442862153053284,Cannabis,0.11995824426412582,590
123,8597a9f4-6002-4f6f-b5cd-c90b1a7ea28d,MSSP,MSSP,MSSP,0.280567467212677,Credit,0.23203355073928833,Debt,0.11071629077196121,124
124,72162242-f8b0-48ff-bc68-1d96f715d347,Other,Debt,Debt,0.163689523935318,MSSP,0.1593376100063324,Education,0.1305728405714035,614
125,c9774ac0-0f64-4420-8241-ff7985b04ed1,MSSP,MSSP,MSSP,0.34996888041496277,Credit,0.13282258808612823,Utilities,0.1005590632557869,124
126,123047b5-a862-42b4-98b3-3068b369bfb7,Other,MSSP,MSSP,0.25030553340911865,Credit,0.20816175639629364,Utilities,0.1160358116030693,277
127,72f43012-7aa5-4095-86d1-8b255abc04b9,Cannabis,Education,Education,0.36657777428627014,Cannabis,0.3497687578201294,MSSP,0.06553339958190918,390
128,d7915e25-5d62-4e1a-83d1-87b77feac94b,Other,Unknown,NaN,0.0,NaN,0.0,NaN,0.0,0
129,682b5ace-b28d-4768-99e7-0416e0e7c9ba,Other,MSSP,MSSP,0.2334946244955063,Credit,0.23023009300231934,Debt,0.13151925802230835,160
130,c7a18eb6-f8dc-465e-b5ff-221ccbfa4e76,Credit,Credit,Credit,0.23613590002059937,MSSP,0.16441212594509125,Debt,0.15118665993213654,472
131,a1813012-13e2-41c0-9990-24befbe29427,Sex,Sex,Sex,0.6611447334289551,Credit,0.10476954281330109,MSSP,0.08629089593887329,52
132,6ec611a4-34b7-4f7d-8134-c1faaba5d2e2,Other,Credit,Credit,0.29332977533340454,MSSP,0.24649859964847565,Debt,0.1070205345749855,122
133,623035b8-4738-45ad-8c52-cc6554ff30f7,Education,Education,Education,0.2560472786426544,MSSP,0.1812310516834259,Credit,0.16637080907821655,321
134,a648f2e5-f968-41ff-a642-4397b6b64860,Other,Credit,Credit,0.27017515897750854,MSSP,0.245372012257576,Education,0.14747197926044464,501
135,80568848-cbb7-4921-abc9-9d695661a96b,Other,Education,Education,0.273255854845047,Credit,0.16144147515296936,MSSP,0.10865965485572815,358
136,928d2449-abcf-4ee2-abbd-d2b5d8238c27,Other,MSSP,MSSP,0.26138749718666077,Credit,0.212773397564888,Debt,0.18767045438289642,244
137,c35cef33-add9-42e7-8537-83604e31b359,MSSP,MSSP,MSSP,0.1818973869085312,Credit,0.1756857931613922,Education,0.11328835785388947,497
138,e8070e87-6d54-4250-9cb7-b2530524854f,Education,Credit,Credit,0.17004524171352386,Utilities,0.16277840733528137,MSSP,0.1386692225933075,852
139,061fb3b1-d204-4b1c-bb79-5537774f159a,Education,Credit,Credit,0.1469094157218933,Education,0.14437223970890045,MSSP,0.14204977452754974,768
140,09fb6ce6-e6cc-4e55-8bd3-c73d984433bc,Credit,MSSP,MSSP,0.2860889732837677,Credit,0.22226518392562866,Debt,0.14289681613445282,460
141,a7ddcfcd-82f5-4d4b-9f11-468c5b00767f,MSSP,MSSP,MSSP,0.16947853565216064,Credit,0.16790597140789032,Utilities,0.15378950536251068,88
142,ac3e96ed-8bdd-4c59-85a1-7bc80875b9d3,Credit,MSSP,MSSP,0.21546950936317444,Credit,0.14064569771289825,Cannabis,0.1199544221162796,180
143,fcd81f42-af20-426d-ab95-a0848ae7b2a3,Gambling,Gambling,Gambling,0.41972658038139343,Credit,0.13180431723594666,MSSP,0.09584873914718628,588
144,bc8de725-9fb9-408a-a95c-54a9c9273171,Credit,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0,0
145,367f75c9-9d68-47c9-b288-2ee9b1ed83f6,Cryptocurrency,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0,0
146,82ad87e8-d573-4132-b0db-93bc1731a1c5,Sex,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0,0
147,76fd4c73-dc6b-401a-bb28-1ce29c19458a,MSSP,Gambling,Gambling,0.15165351331233978,MSSP,0.13490039110183716,Credit,0.12545306980609894,569
148,6649c57e-7ca5-48fa-9dd5-5ff9430362f3,Education,Cryptocurrency,Cryptocurrency,0.21276167035102844,Credit,0.15408332645893097,Education,0.14797908067703247,792
149,25364cc5-7854-4da1-a81a-70344960459c,Other,Debt,Debt,0.1745167225599289,MSSP,0.16815195977687836,Credit,0.163422629237175,166
150,5e12cb38-06e9-42f0-9c23-094abd4f7a9a,Gambling,Credit,Credit,0.14800278842449188,Gambling,0.1384459137916565,Cryptocurrency,0.13058972358703613,838
151,00b59702-8d0c-439b-a13f-37ec6850f3e2,Credit,MSSP,MSSP,0.2376321256160736,Credit,0.23190496861934662,Debt,0.1292092204093933,396
152,b385d011-ab05-4354-af24-dd52e1865aca,Utilities,Utilities,Utilities,0.22249844670295715,MSSP,0.15499314665794373,Credit,0.14368118345737457,440
153,9fe6e978-fa50-42d6-8f40-d694697625e7,Cryptocurrency,Utilities,Utilities,0.27583712339401245,MSSP,0.1581910103559494,Credit,0.10563560575246811,133
154,f661e6b8-de81-48c0-9e97-59cc84aacc4b,Education,Education,Education,0.22711776196956635,MSSP,0.15407033264636993,Credit,0.14465275406837463,659
155,ff5483f7-f376-4fad-bed8-e76d10502a78,Utilities,Sex,Sex,0.20798452198505402,MSSP,0.18677765130996704,Credit,0.12380946427583694,434
156,5e618ad5-4c09-4466-8f8b-969c7e2e3eaa,Credit,MSSP,MSSP,0.20972061157226562,Credit,0.17275865375995636,Sex,0.14375430345535278,375
157,4c89684c-baf4-4a5c-a7a9-083474ed8fd7,Utilities,Credit,Credit,0.23325490951538086,MSSP,0.20725764334201813,Debt,0.10634616762399673,523
158,29041488-8152-412a-9f25-a0e9b53ef21c,Utilities,Sex,Sex,0.3029058277606964,Credit,0.1265481859445572,Education,0.1254948526620865,378
159,d6baf73b-821c-4986-b47c-090adc54db5a,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.3476717472076416,MSSP,0.12692029774188995,Credit,0.11600854247808456,279
160,6653d948-5a4c-4a27-b58b-3439a1bde373,Sex,MSSP,MSSP,0.28629007935523987,Sex,0.21826611459255219,Credit,0.17415417730808258,151
161,a9fc5afc-9d96-48e2-8bb5-38b13f35555b,MSSP,MSSP,MSSP,0.14862702786922455,Utilities,0.13266396522521973,Credit,0.13169488310813904,583
162,5bfd0bec-c99b-4d54-98a0-249f6cc55851,Gambling,Gambling,Gambling,0.267378568649292,Credit,0.14460881054401398,MSSP,0.13687081634998322,595
163,8686fc81-f9e6-4f63-b799-376f43a211c0,Utilities,Credit,Credit,0.5353870391845703,Sex,0.09830386936664581,MSSP,0.09632013738155365,147
164,53a816ba-936a-4600-a70b-22374cbc597d,Debt,MSSP,MSSP,0.2411118894815445,Debt,0.23238058388233185,Credit,0.13480758666992188,133
165,4ec4507b-4bc6-4834-880a-148b5640b24f,Utilities,Education,Education,0.3438016474246979,Utilities,0.1428748369216919,MSSP,0.1351543664932251,651
166,3bc41a18-4d49-4ead-b2e2-80a0577454a1,Cannabis,Credit,Credit,0.19694960117340088,Cannabis,0.18758904933929443,MSSP,0.1625269204378128,248
167,868dc0c3-0b6a-4257-9257-6439f76c49ee,Other,Credit,Credit,0.2765037715435028,Sex,0.16123327612876892,Gambling,0.14955490827560425,869
168,7cacb302-706c-40d2-b720-c0f2692744d4,Education,MSSP,MSSP,0.2859819233417511,Education,0.2530752718448639,Credit,0.23175813257694244,313
169,729b5cc7-7df9-4023-b37b-015a9c224626,Other,Debt,Debt,0.3421403169631958,Credit,0.17106671631336212,MSSP,0.13544003665447235,288
170,55159fd9-1275-449b-8b04-5574022e7641,Other,MSSP,MSSP,0.28879451751708984,Education,0.16315440833568573,Credit,0.15090587735176086,551
171,debeed54-f3e9-4902-ac3b-80ab6095dd41,Sex,Sex,Sex,0.16909079253673553,Credit,0.15423795580863953,Utilities,0.1239781528711319,533
172,559c04f1-8ea3-432b-b86c-25e9fa8af90a,Sex,Sex,Sex,0.20915628969669342,MSSP,0.16830866038799286,Credit,0.13781237602233887,146
