,id,actual_label,predicted_label,result_labels_0,result_scores_0,result_labels_1,result_scores_1,result_labels_2,result_scores_2,word_count
43,76d5f57e-1092-4df5-b36f-4adb5fa77f0c,Gambling,Gambling,Gambling,0.23168116807937622,Credit,0.14023102819919586,Education,0.11877015978097916,321
44,69a15e78-ca77-44a6-8d2c-04a19a31aaed,Education,Education,Education,0.3827800154685974,Credit,0.16171446442604065,MSSP,0.13457638025283813,83
45,2cb4f6b7-0b52-4177-999e-c565f85f5fc3,Other,MSSP,MSSP,0.6131672263145447,Credit,0.14484770596027374,Debt,0.07092470675706863,22
46,f4ac3180-894e-4d8a-a26b-3484f0330233,Debt,Credit,Credit,0.33232104778289795,Debt,0.2503746747970581,MSSP,0.12250558286905289,189
47,22cecc8f-2c76-4297-b00c-d9ff7a3cbeff,Debt,Debt,Debt,0.31359320878982544,Credit,0.29453763365745544,MSSP,0.20640353858470917,168
48,63f8b860-d86b-4e8b-b4f2-3400f7d9d260,Sex,Sex,Sex,0.2708314061164856,Credit,0.22418825328350067,MSSP,0.20709800720214844,122
49,a0ec8244-3876-4dec-9c2f-6b50adb523ca,MSSP,MSSP,MSSP,0.5274107456207275,Credit,0.09532466530799866,Gambling,0.07263395190238953,206
50,791da70a-b74d-40b6-a139-14158bd3c08c,Other,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0,0
51,052cd063-0975-4645-ada3-f9a940710720,Cannabis,Cannabis,Cannabis,0.9014135599136353,Credit,0.029172230511903763,MSSP,0.02243870683014393,47
52,c5730b62-c36c-4072-a610-5966de3ba847,Other,Credit,Credit,0.27532124519348145,MSSP,0.18156816065311432,Utilities,0.1335178166627884,16
53,70fd6b6c-7c6a-40bd-84a6-d2113518b239,Education,Education,Education,0.35592761635780334,MSSP,0.1369292140007019,Credit,0.1250566840171814,420
54,e27e026d-4831-4ff9-85ad-c5aefb64efa9,Debt,Debt,Debt,0.6096916198730469,MSSP,0.20244263112545013,Credit,0.059632495045661926,86
55,637ca200-3243-45b7-9246-278c82e041cf,Other,MSSP,MSSP,0.3012050986289978,Credit,0.24019479751586914,Education,0.15173093974590302,227
56,b841907b-79af-4ef0-95bd-cb0c526b4def,Credit,Credit,Credit,0.24990597367286682,MSSP,0.1847509890794754,Debt,0.13188932836055756,404
57,7ae5c1dc-a6f0-45bc-a583-64f1c0de2181,MSSP,MSSP,MSSP,0.2061453014612198,Cannabis,0.1564183086156845,Credit,0.15000949800014496,301
58,f01317d8-d822-499e-8ea0-d503a9ea220a,Utilities,MSSP,MSSP,0.22240561246871948,Credit,0.1503152847290039,Education,0.13836532831192017,330
59,efcc9466-27bc-4557-bbff-224bb1e20341,Cryptocurrency,Cannabis,Cannabis,0.1604878008365631,Credit,0.16020584106445312,Debt,0.1413118541240692,123
60,f1c41790-197f-4c39-b449-f80181c7e10f,Credit,Education,Education,0.6679214835166931,MSSP,0.12107302993535995,Credit,0.05618474259972572,42
61,b3118470-d9cf-4e7d-8a0c-1fde492c6e26,Education,Education,Education,0.5672797560691833,Credit,0.1404159516096115,MSSP,0.08521168678998947,197
62,7391f905-4374-42b1-bbdf-bf5aa88541d9,Other,Credit,Credit,0.29815739393234253,MSSP,0.27592289447784424,Debt,0.10361478477716446,12
63,619d62b4-8a4a-4af7-a292-5b4648f947e2,Utilities,Credit,Credit,0.3123743236064911,MSSP,0.15458661317825317,Debt,0.11050786077976227,244
64,53460933-0ac6-47d7-b168-6305dd8b7e38,Utilities,MSSP,MSSP,0.2936878502368927,Credit,0.20183031260967255,Utilities,0.1360161304473877,38
65,3be22788-4bb8-45fc-ab8e-16812a15e76b,Credit,MSSP,MSSP,0.61055988073349,Credit,0.26801130175590515,Debt,0.025516169145703316,62
66,38166617-e906-4911-b706-ba89db658f53,MSSP,MSSP,MSSP,0.25462645292282104,Utilities,0.12303930521011353,Credit,0.113435298204422,67
67,60720cdd-e730-4db7-9abc-364ff8f32315,Education,Unknown,NaN,0.0,NaN,0.0,NaN,0.0,0
68,5c606cbf-430f-4dec-94c5-34bfd4e5940e,MSSP,Education,Education,0.1796688437461853,MSSP,0.16229519248008728,Utilities,0.11624494940042496,260
69,1475fd3b-b8ce-4488-b6ba-e017478c83b3,Cryptocurrency,MSSP,MSSP,0.2785887122154236,Education,0.1649262011051178,Utilities,0.10463769733905792,51
70,03ddd649-d74e-478a-abf8-61c66a87961f,MSSP,Credit,Credit,0.2279343605041504,MSSP,0.17676575481891632,Utilities,0.12924708425998688,285
71,42bc87b3-0a00-462c-8e8c-205a6380e537,Gambling,Gambling,Gambling,0.365351140499115,MSSP,0.27962610125541687,Credit,0.10436458885669708,204
72,0294a143-1265-4dc8-b7a1-8ef477464941,Cannabis,MSSP,MSSP,0.37817123532295227,Credit,0.17633378505706787,Cannabis,0.14024972915649414,12
73,42983b14-8f35-4b53-817e-27b1e30ed609,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.8969032168388367,Credit,0.028000861406326294,MSSP,0.020728034898638725,8
74,a07ef17e-fe60-438a-adec-d56e596d469d,Sex,Unknown,NaN,0.0,NaN,0.0,NaN,0.0,0
75,499c987b-b567-4b09-a154-8e177ad3e869,Sex,Sex,Sex,0.2818629741668701,Credit,0.1900603473186493,MSSP,0.15939003229141235,119
76,602ff987-57af-4da4-b53b-e894c8d82539,Gambling,Unknown,NaN,0.0,NaN,0.0,NaN,0.0,0
77,5cf447d0-094b-49aa-918d-550c70051a89,Cannabis,Cannabis,Cannabis,0.5594260096549988,Credit,0.13811831176280975,Utilities,0.07509160786867142,35
78,2e0a7bb5-43af-4359-949c-ccc2ba01f61a,Gambling,Education,Education,0.22036360204219818,Credit,0.16582661867141724,MSSP,0.15653745830059052,346
79,0aac52df-ef26-4062-85e7-ecb4424b35b1,Other,Credit,Credit,0.36772996187210083,MSSP,0.1145344153046608,Sex,0.1061108335852623,462
80,8bdb3b5a-9623-4490-aa0c-05c2c827ef43,Other,Education,Education,0.32190608978271484,Credit,0.22936029732227325,MSSP,0.13426676392555237,366
81,2643d6ad-5704-44b6-a5b1-798713ad18de,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.6975365281105042,Credit,0.08510439842939377,MSSP,0.05668028071522713,21
82,5c462313-72c8-45a4-95d3-6b6672e73fd8,MSSP,Education,Education,0.37470075488090515,MSSP,0.1458747386932373,Credit,0.10736534744501114,184
83,e6ab36f4-deab-461c-840e-21c2bc72ae9b,Education,Education,Education,0.5171524882316589,Credit,0.14768320322036743,MSSP,0.130049467086792,247
84,593e8348-0590-4680-bf70-b70cb71ebc98,Education,Education,Education,0.30446410179138184,Credit,0.16393990814685822,MSSP,0.13737958669662476,177
85,6a7c0dae-224e-493d-aa9c-1f692854f33d,MSSP,Education,Education,0.4657471477985382,MSSP,0.10936462879180908,Sex,0.08902709931135178,451
86,ddd476dd-bcbf-4857-a84e-8c64b64db55f,Cannabis,Credit,Credit,0.24809297919273376,Sex,0.16817925870418549,Debt,0.12438656389713287,403
87,c17069ed-a604-46a7-9bdb-d0471d7f8e4c,Cannabis,Cannabis,Cannabis,0.7925213575363159,Credit,0.07515907287597656,MSSP,0.06524094194173813,15
88,1ec90e2d-0a5a-495e-8218-05e3872310e1,Other,Debt,Debt,0.25805145502090454,MSSP,0.1791485995054245,Credit,0.14877620339393616,5
89,afc49828-ddd6-4e6e-ad4d-be929348b042,Sex,Sex,Sex,0.624824583530426,MSSP,0.1151077076792717,Credit,0.07972138375043869,70
90,462aad0b-977c-420a-b018-14ab167bfa31,MSSP,Sex,Sex,0.360251784324646,Credit,0.32235968112945557,Education,0.07915716618299484,591
91,859d2fa7-5a9c-4b7c-881d-fd96ef22bb81,MSSP,Education,Education,0.4853265583515167,Debt,0.1612410992383957,MSSP,0.13459733128547668,328
92,e6eca7c2-8c43-4754-86b1-64366859e22d,Other,MSSP,MSSP,0.22936779260635376,Credit,0.2291087806224823,Debt,0.13737843930721283,165
93,da38fbf9-be5d-4bc4-acbb-cd8729a86885,Utilities,Credit,Credit,0.3866531252861023,Debt,0.12036941945552826,MSSP,0.0924859493970871,132
94,61b81644-3cb4-496c-bb10-8ff4b134402b,Cannabis,Cannabis,Cannabis,0.31626614928245544,Education,0.20683491230010986,Credit,0.1850104033946991,109
95,8173e9b0-4cee-4ba3-864e-901c643abaca,Other,MSSP,MSSP,0.2179310917854309,Credit,0.1557498425245285,Sex,0.12026393413543701,345
96,644de2ce-2b4b-4354-b7fa-c60be3e1dd36,Sex,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0,0
97,ad587506-c925-4347-a3f4-a28f28770a00,Other,MSSP,MSSP,0.2318740040063858,Debt,0.16383375227451324,Credit,0.16243436932563782,50
98,abd8a424-e332-45da-b3c4-f4c441c485a8,Other,MSSP,MSSP,0.3500792384147644,Credit,0.3391634225845337,Utilities,0.07898874580860138,37
99,21d70fcd-cba5-436e-b2f7-a34086495020,Other,Unknown,NaN,0.0,NaN,0.0,NaN,0.0,0
100,ab005f86-fd0e-4295-921a-124d389acffd,Other,Education,Education,0.2833044230937958,MSSP,0.2288411557674408,Debt,0.1058092713356018,127
101,1be35d84-5ae0-49a0-8115-c9cfa1d8df23,Cryptocurrency,Cryptocurrency,Cryptocurrency,0.9033505916595459,MSSP,0.024410849437117577,Education,0.01776137948036194,14
102,4583e261-dcce-4f09-b6aa-a5d2bf43f83e,Debt,MSSP,MSSP,0.48053213953971863,Credit,0.13549970090389252,Debt,0.1319807916879654,141
103,7216fb14-8a83-4566-885e-7be4f49dbf18,Debt,Credit,Credit,0.23725710809230804,MSSP,0.20798297226428986,Cannabis,0.10102560371160507,377
104,e95d9b63-0481-4f8a-9497-62f89b24b211,Other,Education,Education,0.42420831322669983,Credit,0.1720825880765915,MSSP,0.16982626914978027,59
105,ff779bf5-35de-437f-81ae-2116748d2405,Cryptocurrency,MSSP,MSSP,0.19304023683071136,Credit,0.18793965876102448,Debt,0.17653781175613403,39
106,8e089a29-9326-41ed-b86b-fa421ef6f9c6,Cannabis,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0,0
107,ea579b6a-c33e-4e18-bfff-bffa1171dca6,Cannabis,MSSP,MSSP,0.6524806618690491,Credit,0.11180663853883743,Cannabis,0.06287815421819687,15
108,b6df6883-5ce0-4e9c-a6a1-895b76067148,Utilities,MSSP,MSSP,0.3139001131057739,Credit,0.28834500908851624,Debt,0.09404745697975159,60
109,65e630bb-e566-4ddb-9abb-91ebce515dd5,MSSP,MSSP,MSSP,0.3196341097354889,Credit,0.23730559647083282,Debt,0.1220283955335617,107
110,191bb122-d1fb-4b1b-909e-06148b064f1b,Utilities,MSSP,MSSP,0.24416939914226532,Credit,0.22008444368839264,Debt,0.11395756900310516,277
111,70177566-6455-4845-bde7-ffed17ae7f0c,Gambling,Credit,Credit,0.2789938449859619,MSSP,0.19719825685024261,Debt,0.11844923347234726,17
112,8cf6f34a-e23b-4334-9571-d76c46bb9e87,Other,Credit,Credit,0.3510968089103699,MSSP,0.2609962224960327,Debt,0.1306958794593811,33
113,5dcd53ef-0f0b-4a74-9769-08d9e76466af,Other,Sex,Sex,0.27316373586654663,MSSP,0.25107941031455994,Credit,0.18169507384300232,137
114,f5467283-24d2-44ff-bcbb-d253a2c13cea,Sex,Sex,Sex,0.4771493375301361,MSSP,0.17227476835250854,Credit,0.08760543912649155,78
115,6a2cdf16-fae6-4b8b-9a2f-f120492dac78,Gambling,MSSP,MSSP,0.2771362066268921,Gambling,0.2436017543077469,Sex,0.16387872397899628,283
116,7b52fb70-c0ca-445d-b656-a21954205079,Other,Education,Education,0.31798234581947327,Credit,0.3050857484340668,MSSP,0.14540410041809082,30
117,be9b0450-7a18-4ac9-b29b-08337d33003a,MSSP,Credit,Credit,0.24794676899909973,MSSP,0.22102627158164978,Debt,0.10598848760128021,262
118,db16e491-b2ef-4be6-a30b-7dafaa53f85f,Other,MSSP,MSSP,0.2421359419822693,Sex,0.1709846407175064,Credit,0.1345025897026062,390
119,0f2fce7e-6d6e-46c1-94c4-84291c3c8f50,MSSP,MSSP,MSSP,0.2231684923171997,Credit,0.1540958136320114,Sex,0.11965442448854446,79
120,ffac7cbf-853b-4345-8a44-232c99fce2e4,Utilities,Utilities,Utilities,0.2724808156490326,Credit,0.16642016172409058,Sex,0.14859753847122192,452
121,1baf3b9a-5a01-4d4f-be63-3d58f281bac9,Other,MSSP,MSSP,0.2911016643047333,Credit,0.17028659582138062,Cannabis,0.10563886165618896,184
122,60369488-ac2b-4b8b-b96a-bab08f9f7393,MSSP,Credit,Credit,0.2038116455078125,MSSP,0.16145232319831848,Cryptocurrency,0.10359574854373932,417
123,8597a9f4-6002-4f6f-b5cd-c90b1a7ea28d,MSSP,MSSP,MSSP,0.2907482385635376,Credit,0.28074944019317627,Debt,0.1425851583480835,29
124,72162242-f8b0-48ff-bc68-1d96f715d347,Other,MSSP,MSSP,0.2813774347305298,Debt,0.2363044172525406,Credit,0.22256961464881897,84
125,c9774ac0-0f64-4420-8241-ff7985b04ed1,MSSP,MSSP,MSSP,0.36285093426704407,Credit,0.1199125424027443,Debt,0.11714012175798416,71
126,123047b5-a862-42b4-98b3-3068b369bfb7,Other,MSSP,MSSP,0.29555681347846985,Sex,0.1481570601463318,Credit,0.13728247582912445,203
127,72f43012-7aa5-4095-86d1-8b255abc04b9,Cannabis,Credit,Credit,0.22508183121681213,Cannabis,0.1729566603899002,Education,0.13769744336605072,176
128,d7915e25-5d62-4e1a-83d1-87b77feac94b,Other,Unknown,NaN,0.0,NaN,0.0,NaN,0.0,0
129,682b5ace-b28d-4768-99e7-0416e0e7c9ba,Other,MSSP,MSSP,0.4113617539405823,Credit,0.25890883803367615,Debt,0.08212100714445114,43
130,c7a18eb6-f8dc-465e-b5ff-221ccbfa4e76,Credit,Credit,Credit,0.3138944208621979,MSSP,0.17548410594463348,Debt,0.10575899481773376,317
131,a1813012-13e2-41c0-9990-24befbe29427,Sex,Sex,Sex,0.5237961411476135,Credit,0.09978937357664108,MSSP,0.0770653709769249,49
132,6ec611a4-34b7-4f7d-8134-c1faaba5d2e2,Other,Credit,Credit,0.2749877870082855,MSSP,0.22065730392932892,Utilities,0.12351074814796448,14
133,623035b8-4738-45ad-8c52-cc6554ff30f7,Education,Education,Education,0.5113398432731628,Credit,0.20461049675941467,Cannabis,0.07966900616884232,56
134,a648f2e5-f968-41ff-a642-4397b6b64860,Other,Credit,Credit,0.3394465148448944,MSSP,0.13287535309791565,Cannabis,0.12053994089365005,315
135,80568848-cbb7-4921-abc9-9d695661a96b,Other,Credit,Credit,0.2639746069908142,Education,0.2602962851524353,MSSP,0.1783125400543213,237
136,928d2449-abcf-4ee2-abbd-d2b5d8238c27,Other,MSSP,MSSP,0.5557731986045837,Credit,0.14323443174362183,Debt,0.08778537064790726,110
137,c35cef33-add9-42e7-8537-83604e31b359,MSSP,MSSP,MSSP,0.20661339163780212,Credit,0.1704534888267517,Cannabis,0.11022976040840149,179
138,e8070e87-6d54-4250-9cb7-b2530524854f,Education,Credit,Credit,0.6733877658843994,Debt,0.08020796626806259,MSSP,0.07447526603937149,109
139,061fb3b1-d204-4b1c-bb79-5537774f159a,Education,MSSP,MSSP,0.29572468996047974,Education,0.25161218643188477,Credit,0.15467429161071777,400
140,09fb6ce6-e6cc-4e55-8bd3-c73d984433bc,Credit,Credit,Credit,0.30161261558532715,MSSP,0.16851270198822021,Debt,0.1008593961596489,349
141,a7ddcfcd-82f5-4d4b-9f11-468c5b00767f,MSSP,Credit,Credit,0.3249954581260681,Debt,0.1099645122885704,Utilities,0.10821428149938583,18
142,ac3e96ed-8bdd-4c59-85a1-7bc80875b9d3,Credit,MSSP,MSSP,0.4588426351547241,Credit,0.16554951667785645,Sex,0.08973488211631775,67
143,fcd81f42-af20-426d-ab95-a0848ae7b2a3,Gambling,Gambling,Gambling,0.2901998460292816,Credit,0.1289600431919098,MSSP,0.11777365207672119,417
144,bc8de725-9fb9-408a-a95c-54a9c9273171,Credit,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0,0
145,367f75c9-9d68-47c9-b288-2ee9b1ed83f6,Cryptocurrency,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0,0
146,82ad87e8-d573-4132-b0db-93bc1731a1c5,Sex,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0,0
147,76fd4c73-dc6b-401a-bb28-1ce29c19458a,MSSP,Cryptocurrency,Cryptocurrency,0.14520813524723053,Credit,0.1427290439605713,MSSP,0.12101786583662033,517
148,6649c57e-7ca5-48fa-9dd5-5ff9430362f3,Education,Education,Education,0.475097119808197,MSSP,0.11324236541986465,Credit,0.08190616965293884,508
149,25364cc5-7854-4da1-a81a-70344960459c,Other,Credit,Credit,0.35580727458000183,MSSP,0.23249757289886475,Education,0.10633744299411774,30
150,5e12cb38-06e9-42f0-9c23-094abd4f7a9a,Gambling,Gambling,Gambling,0.3894534111022949,Sex,0.11401533335447311,Credit,0.1137700006365776,333
151,00b59702-8d0c-439b-a13f-37ec6850f3e2,Credit,Credit,Credit,0.3235056698322296,Debt,0.21198230981826782,MSSP,0.1574425846338272,202
152,b385d011-ab05-4354-af24-dd52e1865aca,Utilities,Utilities,Utilities,0.3286421000957489,MSSP,0.28651294112205505,Credit,0.13408008217811584,289
153,9fe6e978-fa50-42d6-8f40-d694697625e7,Cryptocurrency,Credit,Credit,0.20135588943958282,MSSP,0.15069234371185303,Utilities,0.14567698538303375,130
154,f661e6b8-de81-48c0-9e97-59cc84aacc4b,Education,Education,Education,0.33726632595062256,Credit,0.165496364235878,Debt,0.14713232219219208,407
155,ff5483f7-f376-4fad-bed8-e76d10502a78,Utilities,MSSP,MSSP,0.29347923398017883,Credit,0.23266765475273132,Debt,0.10382908582687378,52
156,5e618ad5-4c09-4466-8f8b-969c7e2e3eaa,Credit,Credit,Credit,0.21889731287956238,MSSP,0.1990496814250946,Sex,0.13453879952430725,264
157,4c89684c-baf4-4a5c-a7a9-083474ed8fd7,Utilities,Credit,Credit,0.29689323902130127,MSSP,0.2628985047340393,Debt,0.12816248834133148,182
158,29041488-8152-412a-9f25-a0e9b53ef21c,Utilities,Credit,Credit,0.22891782224178314,Utilities,0.1710807830095291,Education,0.15519912540912628,278
159,d6baf73b-821c-4986-b47c-090adc54db5a,Cryptocurrency,Debt,Debt,0.17520761489868164,Cryptocurrency,0.15586259961128235,Sex,0.13046087324619293,274
160,6653d948-5a4c-4a27-b58b-3439a1bde373,Sex,Cryptocurrency,Cryptocurrency,0.6665628552436829,Education,0.17053090035915375,MSSP,0.050502341240644455,39
161,a9fc5afc-9d96-48e2-8bb5-38b13f35555b,MSSP,Credit,Credit,0.1582515388727188,MSSP,0.1455732136964798,Sex,0.12738904356956482,387
162,5bfd0bec-c99b-4d54-98a0-249f6cc55851,Gambling,Gambling,Gambling,0.5348701477050781,Credit,0.1709127128124237,MSSP,0.08051794767379761,212
163,8686fc81-f9e6-4f63-b799-376f43a211c0,Utilities,Credit,Credit,0.379989355802536,MSSP,0.2880655527114868,Utilities,0.09816322475671768,17
164,53a816ba-936a-4600-a70b-22374cbc597d,Debt,Debt,Debt,0.3152235746383667,Credit,0.25353020429611206,MSSP,0.14815251529216766,18
165,4ec4507b-4bc6-4834-880a-148b5640b24f,Utilities,MSSP,MSSP,0.1869942992925644,Credit,0.17450547218322754,Debt,0.1574564427137375,269
166,3bc41a18-4d49-4ead-b2e2-80a0577454a1,Cannabis,Cannabis,Cannabis,0.8648160696029663,Credit,0.051271770149469376,MSSP,0.037519052624702454,30
167,868dc0c3-0b6a-4257-9257-6439f76c49ee,Other,Credit,Credit,0.13331227004528046,Cryptocurrency,0.1266193389892578,Education,0.1261189579963684,493
168,7cacb302-706c-40d2-b720-c0f2692744d4,Education,Education,Education,0.591671884059906,MSSP,0.17347683012485504,Credit,0.10796745866537094,156
169,729b5cc7-7df9-4023-b37b-015a9c224626,Other,MSSP,MSSP,0.35388845205307007,Credit,0.3496111333370209,Utilities,0.08047913759946823,47
170,55159fd9-1275-449b-8b04-5574022e7641,Other,MSSP,MSSP,0.4159844219684601,Credit,0.21450550854206085,Debt,0.09172205626964569,287
171,debeed54-f3e9-4902-ac3b-80ab6095dd41,Sex,Sex,Sex,0.41847333312034607,Credit,0.1712295413017273,MSSP,0.11851025372743607,133
172,559c04f1-8ea3-432b-b86c-25e9fa8af90a,Sex,Unknown_lang,NaN,0.0,NaN,0.0,NaN,0.0,0
173,66689bfe-fccc-485a-834b-ad9f6cd80c96,Cannabis,Cannabis,Cannabis,0.40365496277809143,MSSP,0.17459829151630402,Credit,0.10460484027862549,332
174,d9cac4a2-d2c2-44a3-af2f-c82f212db230,Debt,MSSP,MSSP,0.3704322576522827,Credit,0.21699267625808716,Debt,0.10370862483978271,13
